DATE,Block,Plot,Transect,Canopy,First Foliar,Second Foliar,Third Foliar,Basal
2015,2,B2S,4,HAGL,NF,NF,,S
2015,2,B2S,4,HAGL,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,BRTE,NF,NF,,S
2015,2,B2S,4,ELEL,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,BRTE,NF,NF,,S
2015,2,B2S,4,ELEL,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,BRTE,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,ELEL,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,HAGL,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,ELEL,NF,NF,,S
2015,2,B2S,4,BRTE,NF,NF,,S
2015,2,B2S,4,ELEL,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,ELEL,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,BRTE,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,DF
2015,2,B2S,4,BRTE,ELEL,NF,,S
2015,2,B2S,4,HAGL,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,4,NC,NF,NF,,S
2015,2,B2S,1,ARTR,NF,NF,,S
2015,2,B2S,1,ARTR,NF,NF,,S
2015,2,B2S,1,ARTR,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,CY
2015,2,B2S,1,NC,NF,NF,,CY
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,ARTR,NF,NF,,M
2015,2,B2S,1,NC,NF,NF,,CY
2015,2,B2S,1,NC,NF,NF,,CY
2015,2,B2S,1,ARTR,NF,NF,,S
2015,2,B2S,1,ARTR,ELEL,NF,,S
2015,2,B2S,1,,ELEL,NF,,S
2015,2,B2S,1,NC,NF,NF,,CY
2015,2,B2S,1,NC,NF,NF,,CY
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,ARTR,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,CY
2015,2,B2S,1,ARTR,ELEL,NF,,S
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,CY
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,ARTR,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,CY
2015,2,B2S,1,ARTR,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,CY
2015,2,B2S,1,NC,NF,NF,,CY
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,CY
2015,2,B2S,1,ARTR,ELEL,NF,,M
2015,2,B2S,1,ARTR,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,M
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,CY
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,ARTR,NF,NF,,M
2015,2,B2S,1,ARTR,NF,NF,,S
2015,2,B2S,1,ARTR,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,NC,NF,NF,,S
2015,2,B2S,1,ARTR,NF,NF,,S
2015,2,U2S,2,ARTR,NF,NF,,M
2015,2,U2S,2,ARTR,ELEL,NF,,M
2015,2,U2S,2,ARTR,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,CY
2015,2,U2S,2,ARTR,NF,NF,,W
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,ARTR,NF,NF,,W
2015,2,U2S,2,ARTR,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,CY
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,CY
2015,2,U2S,2,NC,NF,NF,,CY
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,ARTR,NF,NF,,S
2015,2,U2S,2,ARTR,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,ARTR,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,ARTR,NF,NF,,S
2015,2,U2S,2,ARTR,NF,NF,,SW
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,ARTR,NF,NF,,S
2015,2,U2S,2,ARTR,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,W
2015,2,U2S,2,NC,NF,NF,,W
2015,2,U2S,2,ARTR,NF,NF,,S
2015,2,U2S,2,ARTR,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,ARTR,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,ARTR,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,CY
2015,2,U2S,2,ARTR,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,CY
2015,2,U2S,2,NC,NF,NF,,M
2015,2,U2S,2,NC,NF,NF,,CY
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,ELEL,NF,NF,,CY
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,S
2015,2,U2S,2,NC,NF,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,,,NF,,DG
2015,2,B2N,4,ELEL,,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,NC,,NF,,S
2015,2,B2N,4,HAGL,,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,NC,,NF,,S
2015,2,B2N,4,NC,,NF,,DG
2015,2,B2N,4,ELEL,,NF,,S
2015,2,B2N,4,BRTE,HAGL,NF,,S
2015,2,B2N,4,BRTE,ELEL,NF,,S
2015,2,B2N,4,BRTE,ALAL,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,NC,,NF,,S
2015,2,B2N,4,BRTE,ALAL,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,BRTE,,NF,,DG
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,HAGL,,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,BRTE,,NF,,DG
2015,2,B2N,4,BRTE,ALAL,NF,,S
2015,2,B2N,4,NC,,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,DEPI,,NF,,DG
2015,2,B2N,4,HAGL,,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,NC,,NF,,DG
2015,2,B2N,4,ALAL,,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,BRTE,,NF,,DG
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,BRTE,ALAL,NF,,S
2015,2,B2N,4,BRTE,,NF,,DG
2015,2,B2N,4,BRTE,,NF,,S
2015,2,B2N,4,BRTE,,NF,,DG
2015,2,B2N,4,BRTE,,NF,,DG
2015,2,BN,2,BRTE,,NF,,DG
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,ALAL,NF,,S
2015,2,BN,2,BRTE,,NF,,DG
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,BRTE
2015,2,BN,2,BRTE,,NF,,DG
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,DG
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,DG
2015,2,BN,2,BRTE,,NF,,DG
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,DG
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,ALAL,NF,,S
2015,2,BN,2,BRTE,,NF,,DG
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,DG
2015,2,BN,2,NC,,NF,,S
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,TT
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,ALAL,NF,,S
2015,2,BN,2,BRTE,,NF,,DG
2015,2,BN,2,BRTE,,NF,,DG
2015,2,BN,2,BRTE,ALAL,NF,,DG
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,,NF,,DG
2015,2,BN,2,BRTE,,NF,,DG
2015,2,BN,2,BRTE,,NF,,S
2015,2,BN,2,BRTE,ALAL,NF,,S
2015,2,BN,2,BRTE,ALAL,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,ALAL,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,ALAL,NF,,S
2015,2,B2N,3,BRTE,ALAL,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,ALAL,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,ALAL,NF,,S
2015,2,B2N,3,BRTE,ALAL,NF,,S
2015,2,B2N,3,BRTE,,NF,,DG
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,,NF,,DG
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,,NF,,DG
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,ELEL,NF,,S
2015,2,B2N,3,BRTE,,NF,,DG
2015,2,B2N,3,BRTE,ELEL,NF,,S
2015,2,B2N,3,ELEL,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,NC,,NF,,DG
2015,2,B2N,3,NC,,NF,,S
2015,2,B2N,3,NC,,NF,,DG
2015,2,B2N,3,BRTE,,NF,,DG
2015,2,B2N,3,NC,,NF,,S
2015,2,B2N,3,NC,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,ELEL,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,ELEL,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,ELEL,NF,,S
2015,2,B2N,3,BRTE,,NF,,DG
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,B2N,3,BRTE,,NF,,S
2015,2,U2S,3,ARTR,,NF,,S
2015,2,U2S,3,ARTR,,NF,,W
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,NC,,NF,,CY
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,NC,,NF,,CY
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,NC,,NF,,CY
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,NC,,NF,,CY
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,ARTR,,NF,,S
2015,2,U2S,3,ARTR,BRTE,NF,,S
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,ARTR,,NF,,S
2015,2,U2S,3,ARTR,ELEL,NF,,S
2015,2,U2S,3,ARTR,,NF,,M
2015,2,U2S,3,NC,,NF,,CY
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,ARTR,,NF,,S
2015,2,U2S,3,NC,,NF,,CY
2015,2,U2S,3,ARTR,,NF,,
2015,2,U2S,3,ARTR,,NF,,M
2015,2,U2S,3,ELEL,,NF,,S
2015,2,U2S,3,ARTR,ELEL,NF,,S
2015,2,U2S,3,ARTR,,NF,,ARTR
2015,2,U2S,3,NC,,NF,,M
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,ARTR,,NF,,S
2015,2,U2S,3,ARTR,,NF,,S
2015,2,U2S,3,ARTR,,NF,,M
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,NC,,NF,,CY
2015,2,U2S,3,ARTR,ELEL,NF,,S
2015,2,U2S,3,ARTR,,NF,,M
2015,2,U2S,3,ARTR,,NF,,S
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,NC,,NF,,S
2015,2,U2S,3,ARTR,,NF,,S
2015,2,UN,3.4,ARTR,,,,S
2015,2,UN,3.4,ARTR,,,,M
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,M
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,M
2015,2,UN,3.4,ELEL,,,,M
2015,2,UN,3.4,ARTR,ELEL,,,M
2015,2,UN,3.4,ARTR,,,,M
2015,2,UN,3.4,NC,,,,M
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,ARTR,,,,S
2015,2,UN,3.4,ARTR,,,,S
2015,2,UN,3.4,ARTR,ELEL,,,S
2015,2,UN,3.4,ARTR,,,,M
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,ARTR,,,,S
2015,2,UN,3.4,ARTR,,,,S
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,ARTR,,,,S
2015,2,UN,3.4,ARTR,,,,M
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,ARTR,,,,S
2015,2,UN,3.4,ELEL,,,,BT
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,ARTR
2015,2,UN,3.4,NC,,,,W
2015,2,UN,3.4,NC,,,,BT
2015,2,UN,3.4,BRTE,,,,M
2015,2,UN,3.4,BRTE,,,,CY
2015,2,UN,3.4,ARTR,,,,S
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,ARTR,ELEL,,,M
2015,2,UN,3.4,ELEL,,,,S
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,ARTR,BRTE,,,M
2015,2,UN,3.4,ARTR,ELEL,,,S
2015,2,UN,3.4,BRTE,,,,S
2015,2,UN,3.4,NC,,,,M
2015,2,UN,3.4,ARTR,BRTE,,,CY
2015,2,UN,3.4,ARTR,,,,S
2015,2,UN,3.4,ARTR,,,,S
2015,2,UN,3.4,ARTR,,,,CY
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,ARTR,,,,S
2015,2,UN,3.4,ARTR,,,,S
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,ARTR,,,,M
2015,2,UN,3.4,ARTR,? (New Plant),,,CY
2015,2,UN,3.4,NC,,,,S
2015,2,UN,3.4,NC,,,,CY
2015,2,UN,3.4,NC,,,,CY
2015,2,U2N,2,NC,,,,CY
2015,2,U2N,2,NC,,,,CY
2015,2,U2N,2,NC,,,,CY
2015,2,U2N,2,ELEL,,,,CY
2015,2,U2N,2,ARTR,,,,CY
2015,2,U2N,2,NC,,,,CY
2015,2,U2N,2,ARTR,,,,CY
2015,2,U2N,2,NC,,,,ELEL
2015,2,U2N,2,NC,,,,S
2015,2,U2N,2,ARTR,,,,MCY
2015,2,U2N,2,NC,,,,M
2015,2,U2N,2,ARTR,ELEL,,,CY
2015,2,U2N,2,NC,,,,S
2015,2,U2N,2,NC,,,,S
2015,2,U2N,2,NC,,,,CY
2015,2,U2N,2,NC,,,,CY
2015,2,U2N,2,NC,,,,CY
2015,2,U2N,2,NC,,,,M
2015,2,U2N,2,NC,,,,S
2015,2,U2N,2,ARTR,,,,S
2015,2,U2N,2,ARTR,ELEL,,,M
2015,2,U2N,2,NC,,,,S
2015,2,U2N,2,NC,,,,S
2015,2,U2N,2,ARTR,,,,M
2015,2,U2N,2,ARTR,,,,S
2015,2,U2N,2,NC,,,,M
2015,2,U2N,2,NC,,,,M
2015,2,U2N,2,ARTR,,,,M
2015,2,U2N,2,NC,,,,S
2015,2,U2N,2,ARTR,ELEL,,,S
2015,2,U2N,2,ARTR,,,,S
2015,2,U2N,2,NC,,,,CY
2015,2,U2N,2,NC,,,,M
2015,2,U2N,2,ARTR,,,,S
2015,2,U2N,2,ARTR,,,,S
2015,2,U2N,2,NC,,,,S
2015,2,U2N,2,NC,,,,CY
2015,2,U2N,2,NC,,,,S
2015,2,U2N,2,NC,,,,S
2015,2,U2N,2,ARTR,,,,S
2015,2,U2N,2,ARTR,ELEL,,,CY
2015,2,U2N,2,NC,,,,M
2015,2,U2N,2,NC,,,,CY
2015,2,U2N,2,NC,,,,M
2015,2,U2N,2,NC,,,,CY
2015,2,U2N,2,NC,,,,CY
2015,2,U2N,1,ARTR,,,,S
2015,2,U2N,1,NC,,,,S
2015,2,U2N,1,NC,,,,M
2015,2,U2N,1,NC,,,,S
2015,2,U2N,1,ARTR,,,,M
2015,2,U2N,1,NC,,,,M
2015,2,U2N,1,NC,,,,M
2015,2,U2N,1,NC,,,,CY
2015,2,U2N,1,ARTR,,,,S
2015,2,U2N,1,ARTR,,,,M
2015,2,U2N,1,ARTR,ELEL,,,M
2015,2,U2N,1,ARTR,,,,S
2015,2,U2N,1,NC,,,,S
2015,2,U2N,1,NC,,,,M
2015,2,U2N,1,ARTR,ELEL,,,S
2015,2,U2N,1,ARTR,ELEL,,,S
2015,2,U2N,1,NC,,,,M
2015,2,U2N,1,ARTR,ELEL,,,
2015,2,U2N,1,NC,,,,S
2015,2,U2N,1,ARTR,,,,M
2015,2,U2N,1,NC,,,,CY
2015,2,U2N,1,ARTR,ELEL,,,S
2015,2,U2N,1,NC,,,,CY
2015,2,U2N,1,ELEL,,,,M
2015,2,U2N,1,NC,,,,S
2015,2,U2N,1,NC,,,,CY
2015,2,U2N,1,BRTE,,,,M
2015,2,U2N,1,NC,,,,S
2015,2,U2N,1,NC,,,,M
2015,2,U2N,1,ARTR,,,,M
2015,2,U2N,1,NC,,,,S
2015,2,U2N,1,ARTR,,,,M
2015,2,U2N,1,NC,,,,M
2015,2,U2N,1,ARTR,,,,CY
2015,2,U2N,1,NC,,,,S
2015,2,U2N,1,NC,,,,S
2015,2,U2N,1,ARTR,,,,CY
2015,2,U2N,1,ARTR,,,,W
2015,2,U2N,1,ARTR,,,,S
2015,2,U2N,1,NC,,,,M
2015,2,U2N,1,NC,,,,S
2015,2,U2N,1,NC,,,,CY
2015,2,U2N,1,ARTR,,,,M
2015,2,U2N,1,NC,,,,ARTR
2015,2,U2N,1,NC,,,,S
2015,2,U2N,1,NC,,,,CY
2015,1,U1N,2,ARTR,BRTE,,,M
2015,1,U1N,2,NC,,,,ARTR
2015,1,U1N,2,NC,,,,S
2015,1,U1N,2,ARTR,,,,S
2015,1,U1N,2,NC,,,,M
2015,1,U1N,2,ARTR,,,,S
2015,1,U1N,2,NC,,,,S
2015,1,U1N,2,ARTR,ELEL,,,S
2015,1,U1N,2,NC,,,,CY
2015,1,U1N,2,NC,,,,S
2015,1,U1N,2,NC,,,,S
2015,1,U1N,2,NC,,,,S
2015,1,U1N,2,NC,,,,S
2015,1,U1N,2,NC,,,,CY
2015,1,U1N,2,ARTR,,,,CY
2015,1,U1N,2,ARTR,,,,S
2015,1,U1N,2,ARTR,,,,S
2015,1,U1N,2,ARTR,,,,S
2015,1,U1N,2,AGCR (CRSTED WHEAT GRASS,,,,S
2015,1,U1N,2,ARTR,,,,S
2015,1,U1N,2,NC,,,,S
2015,1,U1N,2,NC,,,,CY
